,duur,beweging,time,WR,Wk,WRbin,WKbin
787,78,False,2016-04-01 12:21:59.030,118.0,0.34722220897675,3,1
790,77,False,2016-04-01 14:03:19.935,146.0,0.78125,3,1
791,77,False,2016-04-01 14:03:19.935,146.0,0.78125,3,1
794,75,False,2016-04-01 15:24:49.134,81.0,0.32552081346512,2,1
795,75,False,2016-04-01 15:24:49.134,81.0,0.32552081346512,2,1
798,75,False,2016-04-01 16:27:21.734,133.0,2.734375,3,2
799,75,False,2016-04-01 16:27:21.734,133.0,2.734375,3,2
802,81,False,2016-04-02 08:31:46.432,224.0,0.75954860448837,5,1
804,78,False,2016-04-02 11:44:45.834,139.0,1.215277671814,3,1
806,74,False,2016-04-03 10:51:55.224,302.0,0.36892360448837,7,1
808,75,False,2016-04-04 09:33:20.221,79.0,0.84635412693024,2,1
810,74,False,2016-04-04 10:07:05.220,237.0,2.777777671814,5,2
812,73,False,2016-04-04 14:15:52.918,273.0,2.3220484256744,6,2
814,72,False,2016-04-04 16:04:09.221,132.0,1.9314235448837,3,2
816,74,False,2016-04-04 21:51:24.838,295.0,0.60763883590698,7,1
818,79,False,2016-04-05 08:03:19.830,232.0,0.30381941795349,5,1
820,75,False,2016-04-05 15:55:30.232,258.0,2.6041665077209,6,2
822,75,False,2016-04-05 16:13:47.829,262.0,2.365451335907,6,2
826,82,False,2016-04-06 09:36:45.936,237.0,1.0633679628372,5,1
828,79,False,2016-04-06 11:14:00.030,239.0,2.0182290077209,5,2
830,77,False,2016-04-06 15:40:35.243,205.0,7.443576335907,5,4
832,78,False,2016-04-06 16:36:50.840,283.0,2.3003470897675,6,2
834,82,False,2016-04-07 09:31:43.223,224.0,3.5156247615814,5,3
836,83,False,2016-04-07 10:38:39.627,242.0,3.6892359256744,5,3
838,81,False,2016-04-07 13:26:42.833,210.0,1.9097220897675,5,2
840,79,False,2016-04-07 14:51:33.128,219.0,3.0381944179535,5,2
842,77,False,2016-04-07 15:06:42.127,249.0,3.4071178436279,6,3
844,81,False,2016-04-07 18:00:48.938,237.0,4.2317705154419,5,3
846,86,False,2016-04-08 09:03:49.422,222.0,2.3003470897675,5,2
848,80,False,2016-04-08 11:16:00.924,244.0,1.9097220897675,5,2
852,77,False,2016-04-08 12:11:52.222,251.0,1.7361110448837,6,2
854,75,False,2016-04-08 13:53:49.722,210.0,1.5190972089767,5,2
858,75,False,2016-04-08 15:06:33.524,252.0,0.45572915673256,6,1
860,75,False,2016-04-08 15:39:52.527,150.0,1.215277671814,3,1
862,74,False,2016-04-08 16:30:29.726,34.0,1.0633679628372,1,1
864,81,False,2016-04-09 09:46:15.336,162.0,1.3454860448837,4,1
866,80,False,2016-04-09 10:15:18.435,218.0,0.65104162693024,5,1
868,76,False,2016-04-09 12:27:46.228,145.0,4.709201335907,3,3
870,76,False,2016-04-09 12:45:27.935,147.0,4.6223955154419,3,3
872,78,False,2016-04-10 10:17:36.433,113.0,0.28211805224419,3,1
874,78,False,2016-04-11 09:07:39.938,103.0,3.8845484256744,2,3
876,73,False,2016-04-11 12:24:20.123,107.0,3.949652671814,2,3
878,70,False,2016-04-11 15:51:42.621,105.0,2.8645832538605,2,2
880,69,False,2016-04-11 18:19:43.926,115.0,3.2335069179535,3,2
882,80,False,2016-04-12 07:27:24.833,243.0,0.390625,5,1
884,78,False,2016-04-12 08:12:21.636,214.0,0.49913191795349,5,1
886,74,False,2016-04-12 10:05:44.837,224.0,0.78125,5,1
888,73,False,2016-04-12 11:32:20.333,242.0,2.8645832538605,5,2
890,72,False,2016-04-12 11:46:29.934,127.0,0.93315970897675,3,1
892,71,False,2016-04-12 13:32:28.330,107.0,1.1501735448837,2,1
894,70,False,2016-04-12 14:31:38.139,235.0,1.4756944179535,5,1
896,70,False,2016-04-12 14:55:21.431,157.0,1.2586804628372,3,1
898,71,False,2016-04-12 19:11:51.022,317.0,1.4973957538605,7,1
900,88,False,2016-04-13 07:44:08.730,3.0,0.54253470897675,0,1
902,83,False,2016-04-13 09:35:01.927,149.0,1.0199652910233,3,1
904,81,False,2016-04-13 09:49:21.434,109.0,2.5390625,2,2
906,79,False,2016-04-13 11:11:13.529,169.0,2.3003470897675,4,2
908,76,False,2016-04-13 12:09:48.729,126.0,1.6493054628372,3,2
910,73,False,2016-04-13 15:36:16.731,147.0,0.17361110448837,3,0
914,77,False,2016-04-14 09:36:24.437,228.0,1.6062642335892,5,2
916,75,False,2016-04-14 10:37:51.529,227.0,2.0540363788605,5,2
918,73,False,2016-04-14 11:38:20.532,223.0,1.4033563137054,5,1
920,70,False,2016-04-14 13:49:08.332,143.0,1.7198351621628,3,2
922,67,False,2016-04-14 18:07:10.722,127.0,1.192129611969,3,1
924,78,False,2016-04-15 07:18:05.731,124.0,1.1541523933411,3,1
926,76,False,2016-04-15 09:28:44.329,228.0,3.118851184845,5,2
928,75,False,2016-04-15 11:55:25.330,218.0,3.4440109729767,5,3
932,79,False,2016-04-16 07:40:33.932,236.0,4.2874708175659,5,3
934,73,False,2016-04-16 14:26:44.516,257.0,3.3040354251862,6,3
936,73,False,2016-04-16 15:44:22.120,267.0,3.8020842075348,6,3
938,80,False,2016-04-17 09:22:54.832,297.0,1.4406102895737,7,1
940,77,False,2016-04-17 11:55:46.333,230.0,2.2120945453644,5,2
942,78,False,2016-04-17 13:49:41.827,297.0,1.614944934845,7,2
944,81,False,2016-04-18 09:33:29.927,222.0,2.8472225666046,5,2
946,75,False,2016-04-18 14:45:58.028,240.0,5.248480796814,5,3
948,75,False,2016-04-18 15:14:18.121,224.0,5.014105796814,5,3
950,74,False,2016-04-18 15:26:47.126,224.0,4.617693901062,5,3
952,80,False,2016-04-19 08:56:51.528,247.0,1.4232494831085,5,1
954,77,False,2016-04-19 09:33:46.337,273.0,1.8739147186279,6,2
956,75,False,2016-04-19 10:43:42.934,256.0,1.732494354248,6,2
958,75,False,2016-04-19 11:46:03.528,287.0,2.2070314884186,6,2
960,67,False,2016-04-19 14:41:47.531,300.0,2.8786888122559,7,2
961,71,False,2016-04-19 15:03:50.520,298.0,2.7940545082092,7,2
963,71,False,2016-04-19 15:31:09.123,93.0,3.1633388996124,2,2
965,71,False,2016-04-19 16:59:30.834,291.0,2.6909713745117,6,2
967,88,False,2016-04-20 07:52:21.436,74.0,0.45247393846512,2,1
969,81,False,2016-04-20 09:17:07.628,76.0,0.73531538248062,2,1
971,79,False,2016-04-20 10:16:01.928,118.0,0.92194736003876,3,1
973,78,False,2016-04-20 10:43:38.730,96.0,2.065972328186,2,2
975,76,False,2016-04-20 11:44:55.037,81.0,1.2152777910233,2,1
977,73,False,2016-04-20 15:34:22.751,163.0,1.0814522504807,4,1
979,70,False,2016-04-20 17:42:21.756,59.0,1.5002892017365,1,2
981,68,False,2016-04-20 18:26:12.739,58.0,2.5658268928528,1,2
983,70,False,2016-04-20 19:38:16.845,102.0,1.2489149570465,2,1
985,84,False,2016-04-21 07:40:30.151,77.0,1.2333624362946,2,1
989,79,False,2016-04-21 09:12:34.550,56.0,1.044921875,1,1
991,75,False,2016-04-21 10:29:43.353,61.0,1.097366809845,1,1
993,74,False,2016-04-21 10:44:00.149,112.0,2.390408039093,2,2
995,72,False,2016-04-21 12:07:04.046,90.0,1.253616809845,2,1
997,71,False,2016-04-21 12:12:12.956,105.0,1.5303097963333,2,2
999,68,False,2016-04-21 18:08:38.847,89.0,1.8037470579147,2,2
1001,71,False,2016-04-21 23:31:00.242,61.0,2.1827981472015,1,2
1003,79,False,2016-04-22 09:41:55.541,75.0,2.1997971534729,2,2
1005,76,False,2016-04-22 09:55:49.652,90.0,1.7136865854263,2,2
1007,71,False,2016-04-22 14:08:41.748,212.0,3.1586372852325,5,2
1009,71,False,2016-04-22 14:42:00.547,103.0,1.5006511211395,2,2
1011,72,False,2016-04-22 19:37:12.246,231.0,2.0059316158295,5,2
1013,76,False,2016-04-23 11:47:06.143,316.0,2.3741316795349,7,2
1015,87,False,2016-04-24 09:09:59.045,279.0,1.1161748170853,6,1
1017,85,False,2016-04-24 09:43:59.355,115.0,1.0492621660233,3,1
1019,82,False,2016-04-24 09:54:18.251,272.0,0.68576395511627,6,1
1021,81,False,2016-04-24 11:04:46.351,311.0,1.6757088899612,7,2
1023,79,False,2016-04-24 11:37:38.542,285.0,1.923104763031,6,2
1025,82,False,2016-04-24 14:47:51.453,294.0,4.336660861969,7,3
1027,79,False,2016-04-24 15:05:16.349,295.0,2.009548664093,7,2
1029,86,False,2016-04-25 09:11:43.655,218.0,1.6572629213333,5,2
1031,82,False,2016-04-25 14:53:02.458,215.0,1.4883533716202,5,1
1033,84,False,2016-04-25 15:59:32.954,219.0,3.9431431293488,5,3
1035,93,False,2016-04-26 08:18:52.446,238.0,3.3908424377441,5,3
1037,90,False,2016-04-26 09:05:31.554,242.0,5.1663765907288,5,3
1039,88,False,2016-04-26 10:22:10.647,236.0,3.6045994758606,5,3
1041,84,False,2016-04-26 11:52:09.136,249.0,1.9350405931473,6,2
1043,86,False,2016-04-26 12:41:45.956,299.0,2.5296578407288,7,2
1045,83,False,2016-04-26 15:06:38.858,318.0,3.4960930347443,7,3
1047,83,False,2016-04-26 16:48:29.443,301.0,4.6737570762634,7,3
1049,80,False,2016-04-26 16:55:38.645,308.0,3.1640620231628,7,2
1051,83,False,2016-04-26 19:11:07.746,266.0,3.5322632789612,6,3
1053,89,False,2016-04-27 09:10:53.445,255.0,1.2713396549225,6,1
1055,86,False,2016-04-27 09:52:56.556,287.0,1.3454862833023,6,1
1057,85,False,2016-04-27 10:41:52.442,268.0,1.6919850111008,6,2
1059,82,False,2016-04-27 13:06:33.346,272.0,2.8794121742249,6,2
1061,83,False,2016-04-27 14:52:42.740,295.0,3.3025887012482,7,3
1063,93,False,2016-04-28 07:11:13.551,225.0,1.1650030612946,5,1
1065,85,False,2016-04-28 08:53:51.042,232.0,1.9853156805038,5,2
1067,81,False,2016-04-28 10:02:11.651,208.0,2.4471933841705,5,2
1069,82,False,2016-04-28 10:40:33.659,172.0,1.9657841920853,4,2
1071,82,False,2016-04-28 11:09:05.842,158.0,1.1950231790543,4,1
1073,79,False,2016-04-28 11:19:31.459,218.0,2.4717879295349,5,2
1075,78,False,2016-04-28 11:33:16.249,212.0,1.6981337070465,5,2
1077,77,False,2016-04-28 12:11:11.037,215.0,2.8266055583954,5,2
1079,76,False,2016-04-28 12:31:40.559,225.0,2.5774013996124,5,2
1081,80,False,2016-04-28 16:40:42.442,207.0,2.3350691795349,5,2
1083,79,False,2016-04-28 17:33:53.838,225.0,2.6533570289612,5,2
1085,88,False,2016-04-29 07:37:12.852,173.0,2.5969324111938,4,2
1087,86,False,2016-04-29 10:08:07.053,224.0,3.648726940155,5,3
1089,84,False,2016-04-29 11:28:40.344,215.0,2.1878614425659,5,2
1091,83,False,2016-04-29 12:13:40.653,207.0,1.9820595979691,5,2
1093,81,False,2016-04-29 12:22:22.643,223.0,3.0052807331085,5,2
1095,79,False,2016-04-29 16:44:20.646,211.0,3.5724108219147,5,3
1097,85,False,2016-04-30 08:25:02.150,240.0,1.1172597408295,5,1
1099,83,False,2016-04-30 09:27:03.654,199.0,0.61378765106201,4,1
1101,81,False,2016-04-30 09:41:29.438,299.0,1.2069588899612,7,1
1103,79,False,2016-04-30 11:07:10.339,251.0,2.680121421814,6,2
1105,77,False,2016-04-30 11:44:01.442,296.0,1.4576100111008,7,1
1107,83,False,2016-05-01 09:46:57.836,332.0,2.088397026062,7,2
1109,81,False,2016-05-01 10:54:32.443,315.0,2.3658130168915,7,2
1111,81,False,2016-05-01 11:28:51.141,108.0,1.4699074029922,2,1
1113,78,False,2016-05-01 12:34:50.545,140.0,2.1657984256744,3,2
1115,87,False,2016-05-02 07:09:50.038,153.0,0.39424189925194,3,1
1117,84,False,2016-05-02 07:39:27.841,119.0,0.19820599257946,3,0
1119,82,False,2016-05-02 07:52:28.449,157.0,0.19965274631977,3,0
1121,77,False,2016-05-02 09:35:33.144,176.0,0.55013024806976,4,1
1123,73,False,2016-05-02 12:02:32.437,237.0,3.1792531013489,5,2
1125,72,False,2016-05-02 12:11:35.241,206.0,2.3838975429535,5,2
1127,71,False,2016-05-02 13:54:03.344,161.0,1.5538195371628,4,2
1129,70,False,2016-05-02 14:19:52.144,222.0,2.5065107345581,5,2
1131,69,False,2016-05-02 14:40:40.541,182.0,1.4398872852325,4,1
1133,69,False,2016-05-02 15:09:52.642,140.0,1.2272135019302,3,1
1135,68,False,2016-05-02 18:44:22.039,237.0,2.892071723938,5,2
1137,68,False,2016-05-02 19:49:18.844,257.0,1.3107637166977,6,1
1139,74,False,2016-05-03 09:55:55.838,281.0,2.2956449985504,6,2
1141,75,False,2016-05-03 10:52:54.544,302.0,1.7107928991318,7,2
1143,74,False,2016-05-03 11:21:57.943,292.0,2.4547884464264,6,2
1145,73,False,2016-05-03 12:42:50.947,243.0,2.1712238788605,5,2
1147,72,False,2016-05-03 12:57:24.745,281.0,2.358579158783,6,2
1149,72,False,2016-05-03 15:43:38.656,284.0,1.6156684160233,6,2
1151,71,False,2016-05-03 16:55:18.542,265.0,2.3571326732635,6,2
1153,71,False,2016-05-03 20:41:30.556,301.0,1.4304832220078,7,1
1155,82,False,2016-05-04 08:43:28.137,112.0,1.335720539093,2,1
1157,79,False,2016-05-04 09:46:52.937,152.0,2.5462965965271,3,2
1159,77,False,2016-05-04 10:42:31.541,165.0,2.6935043334961,4,2
1161,72,False,2016-05-04 13:25:56.639,86.0,0.84707748889923,2,1
1163,78,False,2016-05-05 08:47:55.440,149.0,1.7216433286667,3,2
1165,76,False,2016-05-05 09:49:11.043,118.0,1.4355469942093,3,1
1167,74,False,2016-05-05 10:57:22.838,139.0,2.2960069179535,3,2
1169,72,False,2016-05-05 12:01:21.653,148.0,3.461371421814,3,3
1171,70,False,2016-05-05 12:49:55.339,132.0,3.2320606708527,3,2
1173,69,False,2016-05-05 13:06:04.148,149.0,2.7875437736511,3,2
1175,69,False,2016-05-05 13:24:53.740,141.0,2.6663777828217,3,2
1177,68,False,2016-05-05 13:32:37.851,121.0,1.7907263040543,3,2
1179,65,False,2016-05-05 18:19:33.148,73.0,2.0902054309845,2,2
1181,73,False,2016-05-06 09:00:21.347,122.0,0.98741322755814,3,1
1183,72,False,2016-05-06 09:30:39.346,93.0,1.4011863470078,2,1
1185,71,False,2016-05-06 09:41:12.850,123.0,1.5306713581085,3,2
1187,69,False,2016-05-06 09:46:36.145,112.0,1.1154514551163,2,1
1189,69,False,2016-05-06 10:27:27.051,146.0,2.2044997215271,3,2
1191,69,False,2016-05-06 10:44:56.746,118.0,1.6261575222015,3,2
1193,68,False,2016-05-06 11:46:45.150,98.0,1.9578268527985,2,2
1195,66,False,2016-05-06 12:07:30.240,115.0,1.3151038885117,3,1
1197,65,False,2016-05-06 16:21:04.457,160.0,1.8677662611008,4,2
1199,64,False,2016-05-06 17:22:25.762,175.0,1.7205587625504,4,2
1201,64,False,2016-05-06 17:39:35.642,147.0,3.859591960907,3,3
1203,68,False,2016-05-07 10:37:44.948,155.0,1.7856624126434,3,2
1205,66,False,2016-05-08 11:02:35.457,58.0,2.4714267253876,1,2
1207,65,False,2016-05-08 11:43:52.253,48.0,1.220703125,1,1
1209,65,False,2016-05-08 12:13:15.044,62.0,1.2221499681473,1,1
1211,64,False,2016-05-08 13:11:43.442,118.0,2.2956454753876,3,2
1213,65,False,2016-05-09 10:17:41.853,103.0,2.264901638031,2,2
1215,64,False,2016-05-09 12:34:33.744,98.0,2.2233071327209,2,2
1217,64,False,2016-05-09 14:31:46.544,100.0,2.3394095897675,2,2
1219,63,False,2016-05-09 16:34:49.941,134.0,2.2862410545349,3,2
1221,67,False,2016-05-10 06:25:35.253,92.0,0.31069156527519,2,1
1223,67,False,2016-05-10 10:03:16.857,135.0,0.77003765106201,3,1
1225,66,False,2016-05-10 12:32:53.050,144.0,2.1893079280853,3,2
1227,65,False,2016-05-10 13:00:37.350,117.0,1.2301068305969,3,1
1229,65,False,2016-05-10 15:50:06.845,132.0,3.0826821327209,3,2
1231,64,False,2016-05-10 17:18:52.635,91.0,0.9223091006279,2,1
1233,67,False,2016-05-11 09:09:33.148,126.0,1.9202111959457,3,2
1235,66,False,2016-05-11 09:17:22.945,111.0,1.3997397422791,2,1
1237,66,False,2016-05-11 09:37:12.654,137.0,0.94075506925583,3,1
1239,64,False,2016-05-11 10:44:40.449,130.0,1.0677082538605,3,1
1241,63,False,2016-05-11 12:50:50.240,93.0,1.5219904184341,2,2
1243,63,False,2016-05-11 14:04:36.836,151.0,1.802661895752,3,2
1245,62,False,2016-05-11 14:18:03.345,163.0,0.4278789460659,4,1
1247,62,False,2016-05-11 16:10:09.652,106.0,1.5711804628372,2,2
1249,61,False,2016-05-11 18:04:53.759,77.0,1.4536315202713,2,1
1251,61,False,2016-05-11 18:58:02.143,109.0,1.4416955709457,2,1
1253,60,False,2016-05-11 19:22:32.140,93.0,2.1061198711395,2,2
1255,68,False,2016-05-12 08:20:53.945,98.0,1.0011574029922,2,1
1257,64,False,2016-05-12 09:57:45.041,149.0,1.5368198156357,3,2
1259,64,False,2016-05-12 10:11:46.843,83.0,2.3025171756744,2,2
1261,63,False,2016-05-12 10:38:40.341,138.0,2.3658125400543,3,2
1263,63,False,2016-05-12 11:00:17.938,96.0,1.8315972089767,2,2
1265,63,False,2016-05-12 11:45:40.547,139.0,1.6764324903488,3,2
1267,63,False,2016-05-12 13:41:30.943,77.0,1.8869354724884,2,2
1269,60,False,2016-05-12 14:11:59.149,124.0,2.6215279102325,3,2
1271,65,False,2016-05-13 10:20:42.552,293.0,3.0859375,7,2
1273,64,False,2016-05-13 10:33:18.648,252.0,1.9545718431473,6,2
1275,62,False,2016-05-13 10:58:23.154,235.0,3.0074508190155,5,2
1277,63,False,2016-05-13 11:34:36.444,150.0,0.88975691795349,3,1
1279,64,False,2016-05-13 12:42:24.442,90.0,2.2265627384186,2,2
1281,61,False,2016-05-13 14:01:45.040,85.0,3.3575663566589,2,3
1283,62,False,2016-05-13 15:23:19.456,65.0,3.3109078407288,1,3
1285,62,False,2016-05-13 15:42:50.049,272.0,3.7615742683411,6,3
1287,61,False,2016-05-13 18:00:46.554,213.0,3.9818434715271,5,3
1289,71,False,2016-05-14 07:17:03.450,151.0,1.789279460907,3,2
1291,68,False,2016-05-14 09:52:26.841,290.0,3.6534283161163,6,3
1293,68,False,2016-05-14 13:03:12.250,309.0,3.0656824111938,7,2
1295,72,False,2016-05-15 09:18:27.451,289.0,1.6742621660233,6,2
1297,69,False,2016-05-15 10:17:51.151,294.0,3.4935619831085,7,3
1299,70,False,2016-05-15 10:40:25.241,286.0,1.8985096216202,6,2
1301,69,False,2016-05-15 11:21:19.552,296.0,2.1155240535736,7,2
1303,68,False,2016-05-15 11:36:55.343,304.0,3.6407694816589,7,3
1305,69,False,2016-05-15 12:52:35.650,299.0,3.0486834049225,7,2
1307,73,False,2016-05-16 09:33:33.753,293.0,1.9415507316589,7,2
1309,71,False,2016-05-16 10:16:32.255,198.0,1.1628326177597,4,1
1311,68,False,2016-05-16 13:23:09.437,226.0,1.3096789121628,5,1
1313,68,False,2016-05-16 16:37:01.455,319.0,2.2591145038605,7,2
1315,68,False,2016-05-16 19:09:00.449,306.0,2.2066695690155,7,2
1317,68,False,2016-05-16 20:37:53.550,297.0,2.709780216217,7,2
1319,67,False,2016-05-16 20:55:32.542,295.0,1.5064380168915,7,2
1321,71,False,2016-05-17 07:41:40.354,226.0,1.3096789121628,5,1
1323,69,False,2016-05-17 09:25:43.150,236.0,2.2565829753876,5,2
1325,68,False,2016-05-17 10:06:16.753,230.0,3.959418296814,5,3
1327,67,False,2016-05-17 10:38:21.443,234.0,3.0841293334961,5,2
1329,67,False,2016-05-18 10:36:12.142,146.0,2.5039784908295,3,2
1331,72,False,2016-05-19 07:00:29.945,216.0,1.5129487514496,5,2
1333,66,False,2016-05-19 12:38:58.356,233.0,1.9379338026047,5,2
1335,64,False,2016-05-19 17:13:04.437,243.0,1.0615594387054,5,1
1337,70,False,2016-05-20 09:51:57.357,201.0,1.450376033783,4,1
1339,68,False,2016-05-20 10:42:08.846,214.0,2.4620223045349,5,2
1341,74,False,2016-05-23 08:21:01.940,259.0,1.7046444416046,6,2
1343,71,False,2016-05-23 09:42:44.639,256.0,1.8919996023178,6,2
1345,72,False,2016-05-23 13:08:28.950,288.0,4.363787651062,6,3
1347,46,False,2016-05-23 14:08:39.655,305.0,2.940899848938,7,2
1348,55,False,2016-05-23 14:09:25.359,294.0,2.940899848938,7,2
1349,70,False,2016-05-23 15:07:16.857,296.0,4.1312208175659,7,3
1351,69,False,2016-05-23 17:26:56.948,296.0,3.5933873653412,7,3
1353,69,False,2016-05-23 22:27:45.458,289.0,2.8161170482635,6,2
1355,69,False,2016-05-24 10:16:53.443,271.0,2.2117326259613,6,2
1357,68,False,2016-05-24 11:27:25.351,299.0,2.1752023696899,7,2
1359,67,False,2016-05-24 13:58:15.644,318.0,1.5744358301163,7,2
1361,66,False,2016-05-24 15:46:56.345,313.0,2.2815392017365,7,2
1363,70,False,2016-05-25 10:01:46.453,230.0,1.6460505723953,5,2
1365,69,False,2016-05-25 10:32:29.954,224.0,1.5216289758682,5,2
1367,67,False,2016-05-25 12:51:48.154,163.0,1.3541665077209,4,1
1369,66,False,2016-05-26 10:31:20.748,92.0,1.6702835559845,2,2
1371,64,False,2016-05-26 13:36:23.656,104.0,2.0670576095581,2,2
1373,64,False,2016-05-26 14:36:58.565,243.0,0.56278949975967,5,1
1375,63,False,2016-05-26 16:55:16.736,53.0,2.564380645752,1,2
1377,62,False,2016-05-26 17:24:09.743,117.0,0.48683455586433,3,1
1379,66,False,2016-05-27 07:12:44.466,224.0,1.1121962070465,5,1
1381,64,False,2016-05-27 11:53:12.251,287.0,2.5799329280853,6,2
1383,63,False,2016-05-27 15:04:03.658,159.0,1.5975840091705,4,2
1385,62,False,2016-05-27 15:16:30.646,127.0,2.5951240062714,3,2
1387,64,False,2016-05-28 09:40:22.240,228.0,2.2135422229767,5,2
1389,63,False,2016-05-28 10:55:44.754,290.0,1.5147567987442,6,2
1391,63,False,2016-05-28 11:11:34.738,133.0,0.65212672948837,3,1
1393,64,False,2016-05-29 12:13:43.636,114.0,1.2138311862946,3,1
1395,64,False,2016-05-29 15:25:31.356,142.0,1.1841725111008,3,1
1397,64,False,2016-05-29 15:43:44.650,307.0,1.7766205072403,7,2
1399,67,False,2016-05-30 07:58:48.739,214.0,3.0034725666046,5,2
1401,67,False,2016-05-30 11:17:00.153,94.0,1.4767793416977,2,1
1403,67,False,2016-05-30 14:30:06.757,251.0,3.7883386611938,6,3
1405,66,False,2016-05-30 15:36:17.449,254.0,1.9726561307907,6,2
1407,66,False,2016-05-30 18:48:58.358,290.0,2.6464846134186,6,2
1409,64,False,2016-05-31 11:21:03.241,136.0,0.92556416988373,3,1
1411,64,False,2016-05-31 11:47:38.747,127.0,0.83405667543411,3,1
1413,63,False,2016-05-31 15:16:15.044,68.0,0.79210066795349,2,1
1415,67,False,2016-06-01 09:57:15.644,298.0,1.6576241254807,7,2
1416,67,False,2016-06-01 09:57:15.644,298.0,1.6576241254807,7,2
1419,65,False,2016-06-01 10:24:02.046,277.0,1.0800057649612,6,1
1420,65,False,2016-06-01 10:24:02.046,277.0,1.0800057649612,6,1
1423,64,False,2016-06-01 14:01:24.657,227.0,1.3979314565659,5,1
1424,64,False,2016-06-01 14:01:24.657,227.0,1.3979314565659,5,1
1427,65,False,2016-06-02 11:31:11.843,322.0,2.5094039440155,7,2
1429,67,False,2016-06-03 06:56:46.744,286.0,0.57219332456589,6,1
1431,66,False,2016-06-03 09:31:21.841,189.0,0.35698768496513,4,1
1433,65,False,2016-06-03 12:34:45.150,192.0,1.0738569498062,4,1
1435,66,False,2016-06-04 10:02:22.655,278.0,0.69625294208527,6,1
1437,62,False,2016-06-05 11:57:59.949,66.0,0.81416386365891,1,1
1439,63,False,2016-06-06 09:44:27.151,201.0,1.4001013040543,4,1
1441,61,False,2016-06-06 13:20:25.856,76.0,0.62138313055038,2,1
1443,60,False,2016-06-06 15:09:56.342,125.0,2.1111836433411,3,2
1445,60,False,2016-06-06 18:34:13.953,177.0,1.8974245786667,4,2
1447,60,False,2016-06-06 19:35:19.951,45.0,1.5599681138992,1,2
1449,62,False,2016-06-07 09:28:39.148,183.0,2.0851418972015,4,2
1451,61,False,2016-06-07 11:35:33.640,24.0,2.940899848938,1,2
1453,60,False,2016-06-07 12:16:01.440,98.0,1.8196612596512,2,2
1455,60,False,2016-06-07 16:40:45.947,150.0,4.517144203186,3,3
1457,60,False,2016-06-07 18:35:35.547,122.0,2.5014462471008,3,2
1459,63,False,2016-06-09 10:47:57.440,175.0,1.9958045482635,4,2
1461,62,False,2016-06-09 11:11:01.351,213.0,1.6558158397675,5,2
1463,62,False,2016-06-09 15:11:27.754,274.0,1.0105613470078,6,1
1465,61,False,2016-06-09 18:21:51.045,296.0,2.723162651062,7,2
1467,62,False,2016-06-10 11:14:56.154,278.0,1.0355179309845,6,1
